 12.48	 1982	 12	 7	 0	 0	 0.000000
 12.49	 1982	 12	 8	 0	 0	 0.000000
 12.52	 1982	 12	 9	 0	 0	 0.000000
 12.56	 1982	 12	 10	 0	 0	 0.000000
 12.41	 1982	 12	 11	 0	 0	 0.000000
 12.68	 1982	 12	 12	 0	 0	 0.000000
 12.58	 1982	 12	 13	 0	 0	 0.000000
 12.53	 1982	 12	 14	 0	 0	 0.000000
 12.38	 1982	 12	 15	 0	 0	 0.000000
 10.89	 1982	 12	 16	 0	 0	 0.000000
 10.21	 1982	 12	 17	 0	 0	 0.000000
 10.3	 1982	 12	 18	 0	 0	 0.000000
 10.89	 1982	 12	 19	 0	 0	 0.000000
 11.46	 1982	 12	 20	 0	 0	 0.000000
 11.43	 1982	 12	 21	 0	 0	 0.000000
 11.11	 1982	 12	 22	 0	 0	 0.000000
 11.14	 1982	 12	 23	 0	 0	 0.000000
 11	 1982	 12	 24	 0	 0	 0.000000
 11.08	 1982	 12	 25	 0	 0	 0.000000
 11.12	 1982	 12	 26	 0	 0	 0.000000
 11.06	 1982	 12	 27	 0	 0	 0.000000
 11.11	 1982	 12	 28	 0	 0	 0.000000
 11.06	 1982	 12	 29	 0	 0	 0.000000
 11.04	 1982	 12	 30	 0	 0	 0.000000
 10.98	 1982	 12	 31	 0	 0	 0.000000
 10.53	 1983	 1	 1	 0	 0	 0.000000
 10.36	 1983	 1	 2	 0	 0	 0.000000
 10.32	 1983	 1	 3	 0	 0	 0.000000
 10.17	 1983	 1	 4	 0	 0	 0.000000
 9.87	 1983	 1	 5	 0	 0	 0.000000
 9.83	 1983	 1	 6	 0	 0	 0.000000
 9.78	 1983	 1	 7	 0	 0	 0.000000
 9.73	 1983	 1	 8	 0	 0	 0.000000
 9.63	 1983	 1	 9	 0	 0	 0.000000
 9.77	 1983	 1	 10	 0	 0	 0.000000
 9.73	 1983	 1	 11	 0	 0	 0.000000
 9.26	 1983	 1	 12	 0	 0	 0.000000
 9.29	 1983	 1	 13	 0	 0	 0.000000
 9.54	 1983	 1	 14	 0	 0	 0.000000
 9.55	 1983	 1	 15	 0	 0	 0.000000
 9.53	 1983	 1	 16	 0	 0	 0.000000
